[16:19:47] INIT_CARD result=1 cards=1
[16:19:48] DISABLED_Z_HARD_LIMIT
[16:19:48] RESET_Z_AXIS
[16:19:53] MOVE_XY 32767 32767 SPEED=1000
[16:21:45] MOVE_XY 28570 34893 SPEED=1000000
[16:21:45] MOVE_XY 28533 34893 SPEED=1000000
[16:21:45] MOVE_XY 28495 34893 SPEED=1000000
[16:21:45] MOVE_XY 28458 34893 SPEED=1000000
[16:21:45] MOVE_XY 28420 34893 SPEED=1000000
[16:21:45] MOVE_XY 28383 34893 SPEED=1000000
[16:21:45] MOVE_XY 28345 34893 SPEED=1000000
[16:21:45] MOVE_XY 28307 34893 SPEED=1000000
[16:21:45] MOVE_XY 28270 34893 SPEED=1000000
[16:21:45] MOVE_XY 28232 34893 SPEED=1000000
[16:21:45] MOVE_XY 28195 34893 SPEED=1000000
[16:21:45] MOVE_XY 28157 34893 SPEED=1000000
[16:21:45] MOVE_XY 28120 34893 SPEED=1000000
[16:21:45] MOVE_XY 28082 34893 SPEED=1000000
[16:21:45] MOVE_XY 28045 34893 SPEED=1000000
[16:21:45] MOVE_XY 28007 34893 SPEED=1000000
[16:21:45] MOVE_XY 27970 34893 SPEED=1000000
[16:21:45] MOVE_XY 27932 34893 SPEED=1000000
[16:21:45] MOVE_XY 27894 34893 SPEED=1000000
[16:21:45] MOVE_XY 27857 34893 SPEED=1000000
[16:21:45] MOVE_XY 27819 34893 SPEED=1000000
[16:21:45] MOVE_XY 27782 34893 SPEED=1000000
[16:21:45] MOVE_XY 27744 34893 SPEED=1000000
[16:21:45] MOVE_XY 27707 34893 SPEED=1000000
[16:21:45] MOVE_XY 27669 34893 SPEED=1000000
[16:21:45] MOVE_XY 27632 34893 SPEED=1000000
[16:21:45] MOVE_XY 27594 34893 SPEED=1000000
[16:21:45] MOVE_XY 27557 34893 SPEED=1000000
[16:21:45] MOVE_XY 27519 34893 SPEED=1000000
[16:21:45] MOVE_XY 27481 34893 SPEED=1000000
[16:21:45] MOVE_XY 27444 34893 SPEED=1000000
[16:21:45] MOVE_XY 27406 34893 SPEED=1000000
[16:21:45] MOVE_XY 27369 34893 SPEED=1000000
[16:21:45] MOVE_XY 27331 34893 SPEED=1000000
[16:21:45] MOVE_XY 27294 34893 SPEED=1000000
[16:21:45] MOVE_XY 27256 34893 SPEED=1000000
[16:21:45] MOVE_XY 27219 34893 SPEED=1000000
[16:21:45] MOVE_XY 27181 34893 SPEED=1000000
[16:21:45] MOVE_XY 27144 34893 SPEED=1000000
[16:21:45] MOVE_XY 27106 34893 SPEED=1000000
[16:21:45] MOVE_XY 27068 34893 SPEED=1000000
[16:21:45] MOVE_XY 27031 34893 SPEED=1000000
[16:21:45] MOVE_XY 26993 34893 SPEED=1000000
[16:21:45] MOVE_XY 26956 34893 SPEED=1000000
[16:21:45] MOVE_XY 26918 34893 SPEED=1000000
[16:21:45] MOVE_XY 26881 34893 SPEED=1000000
[16:21:45] MOVE_XY 26843 34893 SPEED=1000000
[16:21:45] MOVE_XY 26806 34893 SPEED=1000000
[16:21:45] MOVE_XY 26768 34893 SPEED=1000000
[16:21:45] MOVE_XY 26731 34893 SPEED=1000000
[16:21:45] MOVE_XY 26693 34893 SPEED=1000000
[16:21:45] MOVE_XY 26655 34893 SPEED=1000000
[16:21:45] MOVE_XY 26618 34893 SPEED=1000000
[16:21:45] MOVE_XY 26580 34893 SPEED=1000000
[16:21:45] MOVE_XY 26543 34893 SPEED=1000000
[16:21:45] MOVE_XY 26505 34893 SPEED=1000000
[16:21:45] MOVE_XY 26468 34893 SPEED=1000000
[16:21:45] MOVE_XY 26430 34893 SPEED=1000000
[16:21:45] MOVE_XY 26393 34893 SPEED=1000000
[16:21:45] MOVE_XY 26355 34893 SPEED=1000000
[16:21:45] MOVE_XY 26318 34893 SPEED=1000000
[16:21:45] MOVE_XY 26280 34893 SPEED=1000000
[16:21:45] MOVE_XY 26242 34893 SPEED=1000000
[16:21:45] MOVE_XY 26205 34893 SPEED=1000000
[16:21:45] MOVE_XY 26167 34893 SPEED=1000000
[16:21:45] MOVE_XY 26130 34893 SPEED=1000000
[16:21:45] MOVE_XY 26092 34893 SPEED=1000000
[16:21:45] MOVE_XY 26055 34893 SPEED=1000000
[16:21:45] MOVE_XY 26017 34893 SPEED=1000000
[16:21:45] MOVE_XY 25980 34893 SPEED=1000000
[16:21:45] MOVE_XY 25942 34893 SPEED=1000000
[16:21:45] MOVE_XY 25905 34893 SPEED=1000000
[16:21:45] MOVE_XY 25867 34893 SPEED=1000000
[16:21:45] MOVE_XY 25829 34893 SPEED=1000000
[16:21:45] MOVE_XY 25792 34893 SPEED=1000000
[16:21:45] MOVE_XY 25754 34893 SPEED=1000000
[16:21:45] MOVE_XY 25717 34893 SPEED=1000000
[16:21:45] MOVE_XY 25679 34893 SPEED=1000000
[16:21:45] MOVE_XY 25642 34893 SPEED=1000000
[16:21:45] MOVE_XY 25604 34893 SPEED=1000000
[16:21:45] MOVE_XY 25567 34893 SPEED=1000000
[16:21:45] MOVE_XY 25529 34893 SPEED=1000000
[16:21:45] MOVE_XY 25492 34893 SPEED=1000000
[16:21:45] MOVE_XY 25454 34893 SPEED=1000000
[16:21:45] MOVE_XY 25416 34893 SPEED=1000000
[16:21:45] MOVE_XY 25379 34893 SPEED=1000000
[16:21:45] MOVE_XY 25341 34893 SPEED=1000000
[16:21:45] MOVE_XY 25304 34893 SPEED=1000000
[16:21:45] MOVE_XY 25266 34893 SPEED=1000000
[16:21:45] MOVE_XY 25229 34893 SPEED=1000000
[16:21:45] MOVE_XY 25191 34893 SPEED=1000000
[16:21:45] MOVE_XY 25154 34893 SPEED=1000000
[16:21:45] MOVE_XY 25116 34893 SPEED=1000000
[16:21:45] MOVE_XY 25079 34893 SPEED=1000000
[16:21:45] MOVE_XY 25041 34893 SPEED=1000000
[16:21:45] MOVE_XY 25004 34893 SPEED=1000000
[16:21:45] MOVE_XY 24966 34893 SPEED=1000000
[16:21:45] MOVE_XY 24928 34893 SPEED=1000000
[16:21:45] MOVE_XY 24891 34893 SPEED=1000000
[16:21:45] MOVE_XY 24853 34893 SPEED=1000000
[16:21:45] MOVE_XY 24816 34893 SPEED=1000000
[16:21:45] MOVE_XY 24778 34893 SPEED=1000000
[16:21:45] MOVE_XY 24741 34893 SPEED=1000000
[16:21:45] MOVE_XY 24703 34893 SPEED=1000000
[16:21:45] MOVE_XY 24666 34893 SPEED=1000000
[16:21:45] MOVE_XY 24628 34893 SPEED=1000000
[16:21:45] MOVE_XY 24591 34893 SPEED=1000000
[16:21:45] MOVE_XY 24553 34893 SPEED=1000000
[16:21:45] MOVE_XY 24515 34893 SPEED=1000000
[16:21:45] MOVE_XY 24478 34893 SPEED=1000000
[16:21:45] MOVE_XY 24440 34893 SPEED=1000000
[16:21:45] MOVE_XY 24403 34893 SPEED=1000000
[16:21:45] MOVE_XY 24365 34893 SPEED=1000000
[16:21:45] MOVE_XY 24328 34893 SPEED=1000000
[16:21:45] MOVE_XY 24290 34893 SPEED=1000000
[16:21:45] MOVE_XY 24253 34893 SPEED=1000000
[16:21:45] MOVE_XY 24215 34893 SPEED=1000000
[16:21:45] MOVE_XY 24178 34893 SPEED=1000000
[16:21:45] MOVE_XY 24140 34893 SPEED=1000000
[16:21:45] MOVE_XY 24102 34893 SPEED=1000000
[16:21:45] MOVE_XY 24065 34893 SPEED=1000000
[16:21:45] MOVE_XY 24027 34893 SPEED=1000000
[16:21:45] MOVE_XY 23990 34893 SPEED=1000000
[16:21:45] MOVE_XY 23952 34893 SPEED=1000000
[16:21:45] MOVE_XY 23915 34893 SPEED=1000000
[16:21:45] MOVE_XY 23877 34893 SPEED=1000000
[16:21:45] MOVE_XY 23840 34893 SPEED=1000000
[16:21:45] MOVE_XY 23802 34893 SPEED=1000000
[16:21:45] MOVE_XY 23765 34893 SPEED=1000000
[16:21:45] MOVE_XY 23727 34893 SPEED=1000000
[16:21:45] MOVE_XY 23689 34893 SPEED=1000000
[16:21:45] MOVE_XY 23652 34893 SPEED=1000000
[16:21:45] MOVE_XY 23614 34893 SPEED=1000000
[16:21:45] MOVE_XY 23577 34893 SPEED=1000000
[16:21:45] MOVE_XY 23539 34893 SPEED=1000000
[16:21:45] MOVE_XY 23502 34893 SPEED=1000000
[16:21:45] MOVE_XY 23464 34893 SPEED=1000000
[16:21:45] MOVE_XY 23427 34893 SPEED=1000000
[16:21:45] MOVE_XY 23389 34893 SPEED=1000000
[16:21:45] MOVE_XY 23352 34893 SPEED=1000000
[16:21:45] MOVE_XY 23314 34893 SPEED=1000000
[16:21:45] MOVE_XY 23276 34893 SPEED=1000000
[16:21:45] MOVE_XY 23239 34893 SPEED=1000000
[16:21:45] MOVE_XY 23201 34893 SPEED=1000000
[16:21:45] MOVE_XY 23164 34893 SPEED=1000000
[16:21:45] MOVE_XY 23126 34893 SPEED=1000000
[16:21:45] MOVE_XY 23089 34893 SPEED=1000000
[16:21:45] MOVE_XY 23051 34893 SPEED=1000000
[16:21:45] MOVE_XY 23014 34893 SPEED=1000000
[16:21:45] MOVE_XY 22976 34893 SPEED=1000000
[16:21:45] MOVE_XY 22939 34893 SPEED=1000000
[16:21:45] MOVE_XY 22901 34893 SPEED=1000000
[16:21:46] MOVE_XY 22863 34893 SPEED=1000000
[16:21:46] MOVE_XY 22826 34893 SPEED=1000000
[16:21:46] MOVE_XY 22788 34893 SPEED=1000000
[16:21:46] MOVE_XY 22751 34893 SPEED=1000000
[16:21:46] MOVE_XY 22713 34893 SPEED=1000000
[16:21:46] MOVE_XY 22676 34893 SPEED=1000000
[16:21:46] MOVE_XY 22638 34893 SPEED=1000000
[16:21:46] MOVE_XY 22601 34893 SPEED=1000000
[16:21:46] MOVE_XY 22563 34893 SPEED=1000000
[16:21:46] MOVE_XY 22526 34893 SPEED=1000000
[16:21:46] MOVE_XY 22488 34893 SPEED=1000000
[16:21:46] MOVE_XY 22450 34893 SPEED=1000000
[16:21:46] MOVE_XY 22413 34893 SPEED=1000000
[16:21:46] MOVE_XY 22375 34893 SPEED=1000000
[16:21:46] MOVE_XY 22338 34893 SPEED=1000000
[16:21:46] MOVE_XY 22300 34893 SPEED=1000000
[16:21:46] MOVE_XY 22263 34893 SPEED=1000000
[16:21:46] MOVE_XY 22225 34893 SPEED=1000000
[16:21:46] MOVE_XY 22188 34893 SPEED=1000000
[16:21:46] MOVE_XY 22150 34893 SPEED=1000000
[16:21:46] MOVE_XY 22113 34893 SPEED=1000000
[16:21:46] MOVE_XY 22075 34893 SPEED=1000000
[16:21:46] MOVE_XY 22037 34893 SPEED=1000000
[16:21:46] MOVE_XY 22000 34893 SPEED=1000000
[16:21:46] MOVE_XY 21962 34893 SPEED=1000000
[16:21:46] MOVE_XY 21925 34893 SPEED=1000000
[16:21:46] MOVE_XY 21887 34893 SPEED=1000000
[16:21:46] MOVE_XY 21850 34893 SPEED=1000000
[16:21:46] MOVE_XY 21812 34893 SPEED=1000000
[16:21:46] MOVE_XY 21775 34893 SPEED=1000000
[16:21:46] MOVE_XY 21737 34893 SPEED=1000000
[16:21:46] MOVE_XY 21700 34893 SPEED=1000000
[16:21:46] MOVE_XY 21662 34893 SPEED=1000000
[16:21:46] MOVE_XY 21625 34893 SPEED=1000000
[16:21:46] MOVE_XY 21587 34893 SPEED=1000000
[16:21:46] MOVE_XY 21549 34893 SPEED=1000000
[16:21:46] MOVE_XY 21512 34893 SPEED=1000000
[16:21:46] MOVE_XY 21474 34893 SPEED=1000000
[16:21:46] MOVE_XY 21437 34893 SPEED=1000000
[16:21:46] MOVE_XY 21399 34893 SPEED=1000000
[16:21:46] MOVE_XY 21362 34893 SPEED=1000000
[16:21:46] MOVE_XY 21324 34893 SPEED=1000000
[16:21:46] MOVE_XY 21287 34893 SPEED=1000000
[16:21:46] MOVE_XY 21249 34893 SPEED=1000000
[16:21:46] MOVE_XY 21212 34893 SPEED=1000000
[16:21:46] MOVE_XY 21174 34893 SPEED=1000000
[16:21:46] MOVE_XY 21136 34893 SPEED=1000000
[16:21:46] MOVE_XY 21099 34893 SPEED=1000000
[16:21:46] MOVE_XY 21061 34893 SPEED=1000000
[16:21:46] MOVE_XY 21024 34893 SPEED=1000000
[16:21:46] MOVE_XY 20986 34893 SPEED=1000000
[16:21:46] MOVE_XY 20949 34893 SPEED=1000000
[16:21:46] MOVE_XY 20911 34893 SPEED=1000000
[16:21:46] MOVE_XY 20874 34893 SPEED=1000000
[16:21:46] MOVE_XY 20836 34893 SPEED=1000000
[16:21:46] MOVE_XY 20799 34893 SPEED=1000000
[16:21:46] MOVE_XY 20761 34893 SPEED=1000000
[16:21:46] MOVE_XY 20723 34893 SPEED=1000000
[16:21:46] MOVE_XY 20686 34893 SPEED=1000000
[16:21:46] MOVE_XY 20648 34893 SPEED=1000000
[16:21:46] MOVE_XY 20611 34893 SPEED=1000000
[16:21:46] MOVE_XY 20573 34893 SPEED=1000000
[16:21:46] MOVE_XY 20536 34893 SPEED=1000000
[16:21:46] MOVE_XY 20498 34893 SPEED=1000000
[16:21:46] MOVE_XY 20461 34893 SPEED=1000000
[16:21:46] MOVE_XY 20423 34893 SPEED=1000000
[16:21:46] MOVE_XY 20386 34893 SPEED=1000000
[16:21:46] MOVE_XY 20348 34893 SPEED=1000000
[16:21:46] MOVE_XY 20310 34893 SPEED=1000000
[16:21:46] MOVE_XY 20273 34893 SPEED=1000000
[16:21:46] MOVE_XY 20235 34893 SPEED=1000000
[16:21:46] MOVE_XY 20198 34893 SPEED=1000000
[16:21:46] MOVE_XY 20160 34893 SPEED=1000000
[16:21:46] MOVE_XY 20123 34893 SPEED=1000000
[16:21:46] MOVE_XY 20085 34893 SPEED=1000000
[16:21:46] MOVE_XY 20048 34893 SPEED=1000000
[16:21:46] MOVE_XY 20010 34893 SPEED=1000000
[16:21:46] MOVE_XY 19973 34893 SPEED=1000000
[16:21:46] MOVE_XY 19935 34893 SPEED=1000000
[16:21:46] MOVE_XY 19897 34893 SPEED=1000000
[16:21:46] MOVE_XY 19860 34893 SPEED=1000000
[16:21:46] MOVE_XY 19822 34893 SPEED=1000000
[16:21:46] MOVE_XY 19785 34893 SPEED=1000000
[16:21:46] MOVE_XY 19747 34893 SPEED=1000000
[16:21:46] MOVE_XY 19710 34893 SPEED=1000000
[16:21:46] MOVE_XY 19672 34893 SPEED=1000000
[16:21:46] MOVE_XY 19635 34893 SPEED=1000000
[16:21:46] MOVE_XY 19597 34893 SPEED=1000000
[16:21:46] MOVE_XY 19560 34893 SPEED=1000000
[16:21:46] MOVE_XY 19522 34893 SPEED=1000000
[16:21:46] MOVE_XY 19484 34893 SPEED=1000000
[16:21:46] MOVE_XY 19447 34893 SPEED=1000000
[16:21:46] MOVE_XY 19409 34893 SPEED=1000000
[16:21:46] MOVE_XY 19372 34893 SPEED=1000000
[16:21:46] MOVE_XY 19334 34893 SPEED=1000000
[16:21:46] MOVE_XY 19297 34893 SPEED=1000000
[16:21:46] MOVE_XY 19259 34893 SPEED=1000000
[16:21:46] MOVE_XY 19222 34893 SPEED=1000000
[16:21:46] MOVE_XY 19184 34893 SPEED=1000000
[16:21:46] MOVE_XY 19147 34893 SPEED=1000000
[16:21:46] MOVE_XY 19109 34893 SPEED=1000000
[16:21:46] MOVE_XY 19071 34893 SPEED=1000000
[16:21:46] MOVE_XY 19034 34893 SPEED=1000000
[16:21:46] MOVE_XY 18996 34893 SPEED=1000000
[16:21:46] MOVE_XY 18959 34893 SPEED=1000000
[16:21:46] MOVE_XY 18921 34893 SPEED=1000000
[16:21:46] MOVE_XY 18884 34893 SPEED=1000000
[16:21:46] MOVE_XY 18846 34893 SPEED=1000000
[16:21:46] MOVE_XY 18809 34893 SPEED=1000000
[16:21:46] MOVE_XY 18771 34893 SPEED=1000000
[16:21:46] MOVE_XY 18734 34893 SPEED=1000000
[16:21:46] MOVE_XY 18696 34893 SPEED=1000000
[16:21:46] MOVE_XY 18658 34893 SPEED=1000000
[16:21:46] MOVE_XY 18621 34893 SPEED=1000000
[16:21:46] MOVE_XY 18583 34893 SPEED=1000000
[16:21:46] MOVE_XY 18546 34893 SPEED=1000000
[16:21:46] MOVE_XY 18508 34893 SPEED=1000000
[16:21:46] MOVE_XY 18471 34893 SPEED=1000000
[16:21:46] MOVE_XY 18433 34893 SPEED=1000000
[16:21:46] MOVE_XY 18396 34893 SPEED=1000000
[16:21:46] MOVE_XY 18358 34893 SPEED=1000000
[16:21:46] MOVE_XY 18321 34893 SPEED=1000000
[16:21:46] MOVE_XY 18283 34893 SPEED=1000000
[16:21:46] MOVE_XY 18246 34893 SPEED=1000000
[16:21:46] MOVE_XY 18208 34893 SPEED=1000000
[16:21:46] MOVE_XY 18170 34893 SPEED=1000000
[16:21:46] MOVE_XY 18133 34893 SPEED=1000000
[16:21:46] MOVE_XY 18095 34893 SPEED=1000000
[16:21:46] MOVE_XY 18058 34893 SPEED=1000000
[16:21:46] MOVE_XY 18020 34893 SPEED=1000000
[16:21:46] MOVE_XY 17983 34893 SPEED=1000000
[16:21:46] MOVE_XY 17945 34893 SPEED=1000000
[16:21:46] MOVE_XY 17908 34893 SPEED=1000000
[16:21:46] MOVE_XY 17870 34893 SPEED=1000000
[16:21:46] MOVE_XY 17833 34893 SPEED=1000000
[16:21:46] MOVE_XY 17795 34893 SPEED=1000000
[16:21:46] MOVE_XY 17757 34893 SPEED=1000000
[16:21:46] MOVE_XY 17720 34893 SPEED=1000000
[16:21:46] MOVE_XY 17682 34893 SPEED=1000000
[16:21:46] MOVE_XY 17645 34893 SPEED=1000000
[16:21:46] MOVE_XY 17607 34893 SPEED=1000000
[16:21:46] MOVE_XY 17570 34893 SPEED=1000000
[16:21:46] MOVE_XY 17532 34893 SPEED=1000000
[16:21:46] MOVE_XY 17495 34893 SPEED=1000000
[16:21:46] MOVE_XY 17457 34893 SPEED=1000000
[16:21:46] MOVE_XY 17420 34893 SPEED=1000000
[16:21:46] MOVE_XY 17382 34893 SPEED=1000000
[16:21:46] MOVE_XY 17344 34893 SPEED=1000000
[16:21:46] MOVE_XY 17307 34893 SPEED=1000000
[16:21:46] MOVE_XY 17269 34893 SPEED=1000000
[16:21:46] MOVE_XY 17232 34893 SPEED=1000000
[16:21:46] MOVE_XY 17194 34893 SPEED=1000000
[16:21:46] MOVE_XY 17157 34893 SPEED=1000000
[16:21:46] MOVE_XY 17119 34893 SPEED=1000000
[16:21:46] MOVE_XY 17082 34893 SPEED=1000000
[16:21:46] MOVE_XY 17044 34893 SPEED=1000000
[16:21:46] MOVE_XY 17007 34893 SPEED=1000000
[16:21:46] MOVE_XY 16969 34893 SPEED=1000000
[16:21:46] MOVE_XY 16931 34893 SPEED=1000000
[16:21:46] MOVE_XY 16894 34893 SPEED=1000000
[16:21:46] MOVE_XY 16856 34893 SPEED=1000000
[16:21:46] MOVE_XY 16819 34893 SPEED=1000000
[16:21:46] MOVE_XY 16781 34893 SPEED=1000000
[16:21:46] MOVE_XY 16744 34893 SPEED=1000000
[16:21:46] MOVE_XY 16706 34893 SPEED=1000000
[16:21:46] MOVE_XY 16669 34893 SPEED=1000000
[16:21:46] MOVE_XY 16631 34893 SPEED=1000000
[16:21:46] MOVE_XY 16594 34893 SPEED=1000000
[16:21:46] MOVE_XY 16556 34893 SPEED=1000000
[16:21:46] MOVE_XY 16518 34893 SPEED=1000000
[16:21:46] MOVE_XY 16481 34893 SPEED=1000000
[16:21:46] MOVE_XY 16443 34893 SPEED=1000000
[16:21:46] MOVE_XY 16406 34893 SPEED=1000000
[16:21:46] MOVE_XY 16368 34893 SPEED=1000000
[16:21:46] MOVE_XY 16331 34893 SPEED=1000000
[16:21:46] MOVE_XY 16293 34893 SPEED=1000000
[16:21:46] MOVE_XY 16256 34893 SPEED=1000000
[16:21:46] MOVE_XY 16218 34893 SPEED=1000000
[16:21:46] MOVE_XY 16181 34893 SPEED=1000000
[16:21:46] MOVE_XY 16143 34893 SPEED=1000000
[16:21:46] MOVE_XY 16105 34893 SPEED=1000000
[16:21:46] MOVE_XY 16068 34893 SPEED=1000000
[16:21:46] MOVE_XY 16030 34893 SPEED=1000000
[16:21:46] MOVE_XY 15993 34893 SPEED=1000000
[16:21:46] MOVE_XY 15955 34893 SPEED=1000000
[16:21:46] MOVE_XY 15918 34893 SPEED=1000000
[16:21:46] MOVE_XY 15880 34893 SPEED=1000000
[16:21:46] MOVE_XY 15843 34893 SPEED=1000000
[16:21:46] MOVE_XY 15805 34893 SPEED=1000000
[16:21:46] MOVE_XY 15768 34893 SPEED=1000000
[16:21:46] MOVE_XY 15730 34893 SPEED=1000000
[16:21:46] MOVE_XY 15692 34893 SPEED=1000000
[16:21:46] MOVE_XY 15655 34893 SPEED=1000000
[16:21:46] MOVE_XY 15617 34893 SPEED=1000000
[16:21:46] MOVE_XY 15580 34893 SPEED=1000000
[16:21:46] MOVE_XY 15542 34893 SPEED=1000000
[16:21:46] MOVE_XY 15505 34893 SPEED=1000000
[16:21:46] MOVE_XY 15467 34893 SPEED=1000000
[16:21:46] MOVE_XY 15430 34893 SPEED=1000000
[16:21:46] MOVE_XY 15392 34893 SPEED=1000000
[16:21:46] MOVE_XY 15355 34893 SPEED=1000000
[16:21:46] MOVE_XY 15317 34893 SPEED=1000000
[16:21:46] MOVE_XY 15279 34893 SPEED=1000000
[16:21:46] MOVE_XY 15242 34893 SPEED=1000000
[16:21:46] MOVE_XY 15204 34893 SPEED=1000000
[16:21:46] MOVE_XY 15167 34893 SPEED=1000000
[16:21:46] MOVE_XY 15129 34893 SPEED=1000000
[16:21:46] MOVE_XY 15092 34893 SPEED=1000000
[16:21:46] MOVE_XY 15054 34893 SPEED=1000000
[16:21:46] MOVE_XY 15054 34893 SPEED=1000000
[16:21:46] MOVE_XY 15054 34932 SPEED=1000000
[16:21:46] MOVE_XY 15054 34972 SPEED=1000000
[16:21:46] MOVE_XY 15054 35011 SPEED=1000000
[16:21:46] MOVE_XY 15054 35050 SPEED=1000000
[16:21:46] MOVE_XY 15054 35090 SPEED=1000000
[16:21:46] MOVE_XY 15054 35129 SPEED=1000000
[16:21:46] MOVE_XY 15054 35168 SPEED=1000000
[16:21:46] MOVE_XY 15054 35207 SPEED=1000000
[16:21:46] MOVE_XY 15054 35247 SPEED=1000000
[16:21:46] MOVE_XY 15054 35286 SPEED=1000000
[16:21:46] MOVE_XY 15054 35325 SPEED=1000000
[16:21:46] MOVE_XY 15054 35365 SPEED=1000000
[16:21:46] MOVE_XY 15054 35404 SPEED=1000000
[16:21:46] MOVE_XY 15054 35443 SPEED=1000000
[16:21:46] MOVE_XY 15054 35483 SPEED=1000000
[16:21:46] MOVE_XY 15054 35522 SPEED=1000000
[16:21:46] MOVE_XY 15054 35561 SPEED=1000000
[16:21:46] MOVE_XY 15054 35601 SPEED=1000000
[16:21:46] MOVE_XY 15054 35640 SPEED=1000000
[16:21:46] MOVE_XY 15054 35679 SPEED=1000000
[16:21:46] MOVE_XY 15054 35719 SPEED=1000000
[16:21:46] MOVE_XY 15054 35758 SPEED=1000000
[16:21:46] MOVE_XY 15054 35797 SPEED=1000000
[16:21:46] MOVE_XY 15054 35837 SPEED=1000000
[16:21:46] MOVE_XY 15054 35876 SPEED=1000000
[16:21:46] MOVE_XY 15054 35915 SPEED=1000000
[16:21:46] MOVE_XY 15054 35955 SPEED=1000000
[16:21:46] MOVE_XY 15054 35994 SPEED=1000000
[16:21:46] MOVE_XY 15054 36033 SPEED=1000000
[16:21:46] MOVE_XY 15054 36073 SPEED=1000000
[16:21:46] MOVE_XY 15054 36112 SPEED=1000000
[16:21:46] MOVE_XY 15054 36151 SPEED=1000000
[16:21:46] MOVE_XY 15054 36191 SPEED=1000000
[16:21:46] MOVE_XY 15054 36230 SPEED=1000000
[16:21:46] MOVE_XY 15054 36269 SPEED=1000000
[16:21:46] MOVE_XY 15054 36309 SPEED=1000000
[16:21:46] MOVE_XY 15054 36309 SPEED=1000000
[16:21:46] MOVE_XY 15092 36309 SPEED=1000000
[16:21:46] MOVE_XY 15129 36309 SPEED=1000000
[16:21:46] MOVE_XY 15167 36309 SPEED=1000000
[16:21:46] MOVE_XY 15204 36309 SPEED=1000000
[16:21:46] MOVE_XY 15242 36309 SPEED=1000000
[16:21:46] MOVE_XY 15279 36309 SPEED=1000000
[16:21:46] MOVE_XY 15317 36309 SPEED=1000000
[16:21:46] MOVE_XY 15355 36309 SPEED=1000000
[16:21:46] MOVE_XY 15392 36309 SPEED=1000000
[16:21:46] MOVE_XY 15430 36309 SPEED=1000000
[16:21:46] MOVE_XY 15467 36309 SPEED=1000000
[16:21:46] MOVE_XY 15505 36309 SPEED=1000000
[16:21:46] MOVE_XY 15542 36309 SPEED=1000000
[16:21:46] MOVE_XY 15580 36309 SPEED=1000000
[16:21:46] MOVE_XY 15617 36309 SPEED=1000000
[16:21:46] MOVE_XY 15655 36309 SPEED=1000000
[16:21:46] MOVE_XY 15692 36309 SPEED=1000000
[16:21:46] MOVE_XY 15730 36309 SPEED=1000000
[16:21:46] MOVE_XY 15768 36309 SPEED=1000000
[16:21:46] MOVE_XY 15805 36309 SPEED=1000000
[16:21:46] MOVE_XY 15843 36309 SPEED=1000000
[16:21:46] MOVE_XY 15880 36309 SPEED=1000000
[16:21:46] MOVE_XY 15918 36309 SPEED=1000000
[16:21:46] MOVE_XY 15955 36309 SPEED=1000000
[16:21:46] MOVE_XY 15993 36309 SPEED=1000000
[16:21:46] MOVE_XY 16030 36309 SPEED=1000000
[16:21:46] MOVE_XY 16068 36309 SPEED=1000000
[16:21:46] MOVE_XY 16105 36309 SPEED=1000000
[16:21:46] MOVE_XY 16143 36309 SPEED=1000000
[16:21:46] MOVE_XY 16181 36309 SPEED=1000000
[16:21:46] MOVE_XY 16218 36309 SPEED=1000000
[16:21:46] MOVE_XY 16256 36309 SPEED=1000000
[16:21:46] MOVE_XY 16293 36309 SPEED=1000000
[16:21:46] MOVE_XY 16331 36309 SPEED=1000000
[16:21:46] MOVE_XY 16368 36309 SPEED=1000000
[16:21:46] MOVE_XY 16406 36309 SPEED=1000000
[16:21:46] MOVE_XY 16443 36309 SPEED=1000000
[16:21:46] MOVE_XY 16481 36309 SPEED=1000000
[16:21:46] MOVE_XY 16518 36309 SPEED=1000000
[16:21:46] MOVE_XY 16556 36309 SPEED=1000000
[16:21:46] MOVE_XY 16594 36309 SPEED=1000000
[16:21:46] MOVE_XY 16631 36309 SPEED=1000000
[16:21:46] MOVE_XY 16669 36309 SPEED=1000000
[16:21:46] MOVE_XY 16706 36309 SPEED=1000000
[16:21:46] MOVE_XY 16744 36309 SPEED=1000000
[16:21:46] MOVE_XY 16781 36309 SPEED=1000000
[16:21:46] MOVE_XY 16819 36309 SPEED=1000000
[16:21:46] MOVE_XY 16856 36309 SPEED=1000000
[16:21:46] MOVE_XY 16894 36309 SPEED=1000000
[16:21:46] MOVE_XY 16931 36309 SPEED=1000000
[16:21:46] MOVE_XY 16969 36309 SPEED=1000000
[16:21:46] MOVE_XY 17007 36309 SPEED=1000000
[16:21:46] MOVE_XY 17044 36309 SPEED=1000000
[16:21:46] MOVE_XY 17082 36309 SPEED=1000000
[16:21:46] MOVE_XY 17119 36309 SPEED=1000000
[16:21:46] MOVE_XY 17157 36309 SPEED=1000000
[16:21:46] MOVE_XY 17194 36309 SPEED=1000000
[16:21:46] MOVE_XY 17232 36309 SPEED=1000000
[16:21:46] MOVE_XY 17269 36309 SPEED=1000000
[16:21:46] MOVE_XY 17307 36309 SPEED=1000000
[16:21:46] MOVE_XY 17344 36309 SPEED=1000000
[16:21:46] MOVE_XY 17382 36309 SPEED=1000000
[16:21:46] MOVE_XY 17420 36309 SPEED=1000000
[16:21:46] MOVE_XY 17457 36309 SPEED=1000000
